clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
1,4459,0,0,0,1,0,0,0,1,0,0,0,0,0.4605678474941127,0.5035446293268152,1.089038914666779,0.5561242710613841,0.6040732828489619,0.6588348684327361
1,4476,0,1,0,0,0,0,0,0,0,0,1,0,0.8369504585774812,1.5887851914369922,-0.21306189825001146,0.8581635627922478,0.7698883750813232,1.0451040636349624
1,812,0,0,1,0,0,1,0,0,0,0,0,0,-0.8776814363578644,-0.44604086251959213,-0.6470955025556082,-0.9096546446913374,-0.9493523180647361,-0.9720795113100005
3,900,0,0,1,0,0,0,1,0,0,0,0,0,-1.0031423067189873,0.16440695366738364,-1.081129106861205,-1.1317423591993254,-1.184984291237039,-1.1437547091776565
4,736,0,0,1,0,0,0,0,0,0,0,1,0,-0.8358611462374902,-0.17473072199204787,0.6550053103611821,-0.9007711361110181,-0.8620812168898095,-0.9005481788651433
5,512,0,0,0,0,1,1,0,0,0,0,0,0,-1.1495133221402973,0.8426823049862467,-0.6470955025556082,-1.5581507710546625,-1.499160255466776,-1.4584925719350268
4,7164,0,0,0,1,0,0,0,0,1,0,0,0,0.4187475573737384,-1.3956263543659995,0.6550053103611821,0.7426779512480941,0.6651630536714109,0.5157722035430222
1,9173,0,1,0,0,0,1,0,0,0,0,0,0,1.4642548103830957,-1.056488678706568,3.259206936194763,1.4533586376736558,1.3982403035407966,1.2740043274585047
3,453,0,0,0,0,1,0,0,1,0,0,0,0,-1.1286031770801102,-1.8704191002892054,0.6550053103611821,-1.3715970908679522,-1.298436722764444,-1.5014113714019408
1,15255,0,1,0,0,0,0,1,0,0,0,0,0,2.5306722084526396,0.910509840118134,0.22097170605558533,1.9153010838502704,1.9829566814128066,2.1180740503078153
1,3990,1,0,0,0,0,0,0,0,0,1,0,0,0.941501183878417,1.7922677968326588,0.22097170605558533,0.9647656657560821,0.8484323661387574,1.1738604620357058
5,12848,0,0,1,0,0,1,0,0,0,0,0,0,0.8996808937580427,0.16440695366738364,-1.081129106861205,0.9914161914970402,1.0317016786061037,1.0451040636349624
1,4370,0,0,0,0,1,0,0,0,1,0,0,0,0.4605678474941127,0.910509840118134,1.089038914666779,0.6005418139629816,0.5255292917915277,0.6874474014106782
3,658,0,0,1,0,0,0,1,0,0,0,0,0,-1.0449625968393617,-0.17473072199204787,-1.081129106861205,-1.2649949879041187,-1.2198927317070098,-1.2582048410894275
3,1853,0,0,1,0,0,0,1,0,0,0,0,0,-0.48038868021430886,0.5035446293268152,-0.6470955025556082,-0.3855276384524857,-0.35590883007523355,-0.31399125281731743
4,2196,0,1,0,0,0,0,0,1,0,0,0,0,-0.3967480999735602,-1.1921437489703424,3.259206936194763,-0.18120694110513633,-0.23372928843033616,-0.3426037857952602
1,3839,0,1,0,0,0,1,0,0,0,0,0,0,0.2723765419524285,1.8600953319645412,0.22097170605558533,0.33403655655339604,0.3509870894416739,0.5873035359878794
3,928,0,0,0,1,0,0,1,0,0,0,0,0,-0.9822321616588001,0.16440695366738364,0.6550053103611821,-1.176159902100923,-1.1762571811195466,-1.1580609756666282
2,4959,0,0,0,1,0,0,0,0,0,0,1,0,0.7323997332765454,-1.4634538894978868,0.22097170605558533,1.0002997000773604,0.9444305774311772,0.7732850003445071
4,10584,0,0,0,0,1,0,0,0,0,1,0,0,1.4642548103830957,1.1139924455137908,-0.6470955025556082,1.3822905690310994,1.3196963124833625,1.53151712425999
1,2762,0,0,1,0,0,0,0,1,0,0,0,0,0.000544656169995638,-1.2599712841022297,0.6550053103611821,0.24520147075020035,0.2898973186192256,0.1151967418518241
5,793,0,0,0,1,0,0,0,1,0,0,0,0,-1.0031423067189873,0.028751883403609117,0.6550053103611821,-1.1672763935206036,-1.184984291237039,-1.1723672421555993
3,6732,0,0,0,0,1,0,1,0,0,0,0,0,0.4605678474941127,-2.277384311080524,-0.21306189825001146,0.7604449684087328,0.7873425953163082,0.45854713758713667
2,5231,0,0,0,0,1,0,1,0,0,0,0,0,0.5023881376144871,-0.649523467915254,1.089038914666779,0.6716098826055378,0.7175257143763667,0.6159160689658222
3,15259,0,0,0,0,1,0,0,0,1,0,0,0,1.8824577115868384,0.5713721644587024,-0.21306189825001146,1.6576793350210044,1.6862349374180554,1.7747236545725034
2,373,0,1,0,0,0,0,1,0,0,0,0,0,-1.0867828869597358,0.5713721644587024,1.089038914666779,-1.433781650930189,-1.3857078239393705,-1.3583487065122275
3,7592,0,0,1,0,0,0,0,1,0,0,0,0,0.5442084277348613,-0.37821332738770486,-0.21306189825001146,0.7515614598284134,0.7087986042588742,0.6874474014106782
2,4354,0,0,0,1,0,0,0,0,0,1,0,0,0.62784900797561,0.23223448879927092,0.22097170605558533,0.7782119855693722,0.743707044728845,0.8018975333224493
4,1656,0,0,1,0,0,0,0,0,1,0,0,0,-0.6058495505754316,0.6391996995905898,-0.6470955025556082,-0.580964827219515,-0.5566323627775657,-0.4999727171739451
0,15223,0,0,0,1,0,0,0,0,0,0,1,0,6.712701220490068,-0.5138683976514794,1.5230725189723757,3.914090514422164,3.8069226959687783,3.7632946965395235
1,4215,0,0,0,1,0,0,1,0,0,0,0,0,0.6696692980959843,0.8426823049862467,1.5230725189723757,0.8226295284709696,0.7611612649638307,0.9163476652342204
4,592,0,0,1,0,0,0,0,0,0,1,0,0,-1.0031423067189873,-0.10690318686016059,-0.6470955025556082,-1.1672763935206036,-1.1151674102970974,-1.1580609756666282
3,537,0,1,0,0,0,0,0,0,0,1,0,0,-0.961322016598613,0.910509840118134,-0.6470955025556082,-1.176159902100923,-1.1151674102970974,-1.0579171102438287
1,1154,0,0,0,1,0,0,0,1,0,0,0,0,-0.5431191153948701,-1.4634538894978868,1.089038914666779,-0.42994518135408316,-0.3995443806626968,-0.5715040496188017
4,5544,0,1,0,0,0,0,0,0,0,1,0,0,0.4187475573737384,-0.3103857922558224,2.825173331889166,0.5827747968023421,0.5168021816740352,0.5157722035430222
3,15458,0,0,1,0,0,0,0,1,0,0,0,0,1.7569968412257153,0.028751883403609117,-1.9491963154723986,1.6754463521816438,1.6513264969480845,1.6745797891497034
7,930,0,0,1,0,0,0,0,0,0,0,1,0,-0.8149510011773031,0.028751883403609117,-1.081129106861205,-0.8563535932094206,-0.8097185561848537,-0.8290168464202866
2,4812,0,0,1,0,0,0,0,0,0,1,0,0,0.5023881376144871,-1.3956263543659995,1.089038914666779,0.7782119855693722,0.743707044728845,0.5729972694989077
1,15017,0,0,0,0,1,0,0,1,0,0,0,0,2.614312788693388,0.09657941853549638,-0.6470955025556082,2.12850528977794,2.1313175534101823,2.16099284977473
5,1073,0,0,1,0,0,0,1,0,0,0,0,0,-0.8776814363578644,0.09657941853549638,-1.6019694320279223,-0.9540721875929349,-0.9057167674772728,-0.914854445354115
2,2268,0,0,0,1,0,0,0,0,0,1,0,0,-0.20855679443187597,0.3000620239311582,-0.21306189825001146,0.00534673908157362,-0.02427864561051147,0.029359142917995795
4,2875,1,0,0,0,0,0,0,0,0,0,0,1,0.4187475573737384,2.538370683283404,-1.081129106861205,0.5028232195794665,0.4469853007340937,0.8162037998114217
3,6600,0,0,0,0,1,0,1,0,0,0,0,0,0.4187475573737384,0.23223448879927092,0.6550053103611821,0.5383572539007446,0.5604377322614986,0.5873035359878794
5,665,0,0,1,0,0,0,0,0,1,0,0,0,-1.0449625968393617,-0.5138683976514794,-0.21306189825001146,-1.2649949879041187,-1.2198927317070098,-1.2868173740673703
1,3569,0,0,0,0,1,0,0,1,0,0,0,0,0.209646106771867,0.6391996995905898,0.6550053103611821,0.3251530479730759,0.38589552991164466,0.4442408710981656
1,10084,0,1,0,0,0,0,0,0,1,0,0,0,1.9242780017072127,0.7070272347224722,0.7852153916528599,1.6132617921194068,1.6425993868305921,1.74611112159456
5,9735,0,0,1,0,0,0,1,0,0,0,0,0,0.43965770243392555,0.6391996995905898,-0.6470955025556082,0.609425322543301,0.6302546132014402,0.7160599343886216
2,4950,0,0,1,0,0,0,0,1,0,0,0,0,0.37692726725336406,0.6391996995905898,-1.081129106861205,0.5650077796417035,0.4644395209690787,0.6016098024768506
5,1221,0,0,1,0,0,0,0,1,0,0,0,0,-0.794040856117116,-0.3103857922558224,-0.21306189825001146,-0.8119360503078225,-0.8184456663023462,-0.8433231129092577
2,5548,0,0,0,1,0,0,0,0,1,0,0,0,0.7114895882163582,0.36788955906304066,0.6550053103611821,0.8226295284709696,0.8309781459037724,0.8877351322562782
1,12078,0,0,0,1,0,0,0,0,0,0,0,1,2.5724924985730135,-0.5816959327833666,1.089038914666779,2.1995733584204964,2.061500672470241,2.046542717862959
1,8397,0,0,0,1,0,0,0,1,0,0,0,0,1.8824577115868384,-1.056488678706568,1.5230725189723757,1.8264659980470757,1.6949620475355478,1.6030484567048469
1,3453,0,0,0,1,0,0,0,0,0,1,0,0,0.2305562518320542,-0.5816959327833666,1.5230725189723757,0.44952216809754975,0.38589552991164466,0.3440970056753656
4,448,0,0,1,0,0,0,0,0,0,0,1,0,-1.0867828869597358,0.5035446293268152,-1.5151627111668018,-1.3804805994482723,-1.315890942999429,-1.301123640556342
1,3800,0,0,1,0,0,0,1,0,0,0,0,0,0.2305562518320542,0.3000620239311582,-0.21306189825001146,0.41398813377627164,0.4382581906166012,0.4728534040761084
4,605,0,0,0,1,0,0,0,0,1,0,0,0,-1.0449625968393617,0.09657941853549638,0.6550053103611821,-1.2916455136450766,-1.2373469519419948,-1.2582048410894275
3,1662,0,0,0,0,1,0,0,1,0,0,0,0,-0.5431191153948701,-1.531281424629774,0.22097170605558533,-0.39441114703280505,-0.3297274997227552,-0.5285852501518878
1,4679,0,1,0,0,0,0,0,0,1,0,0,0,1.0042316190589784,1.2496475157775655,-0.21306189825001146,0.929231631434804,0.8658865863737432,1.0737165966129059
4,1731,0,0,1,0,0,0,0,1,0,0,0,0,-0.6267596956356187,-0.5138683976514794,-0.6470955025556082,-0.5276637757375983,-0.5129968121901016,-0.5715040496188017
2,2426,0,0,0,0,1,0,0,0,0,1,0,0,-0.12491621419112733,0.43571709419492793,0.22097170605558533,-0.02130378665938517,0.019356904976951816,0.05797167589593857
3,710,0,0,0,1,0,1,0,0,0,0,0,0,-1.0449625968393617,-0.03907565172827333,0.22097170605558533,-1.273878496484438,-1.2373469519419948,-1.2582048410894275
2,616,0,0,0,1,0,0,0,1,0,0,0,0,-0.8985915814180516,-0.10690318686016059,0.6550053103611821,-0.989606221914213,-0.9318980978297511,-0.9720795113100005
4,2378,0,0,1,0,0,1,0,0,0,0,0,0,-0.5431191153948701,-0.3103857922558224,-0.6470955025556082,-0.3855276384524857,-0.4082714907801901,-0.4284413847290879
2,571,0,0,1,0,0,1,0,0,0,0,0,0,-1.0240524517791745,0.5713721644587024,-0.6470955025556082,-1.2472279707434792,-1.202438511472024,-1.1723672421555993
2,436,0,0,1,0,0,0,0,0,0,0,1,0,-1.0240524517791745,-0.649523467915254,-0.6470955025556082,-1.2028104278418819,-1.1588029608845607,-1.2438985746004565
3,5078,1,0,0,0,0,1,0,0,0,0,0,0,0.2723765419524285,-3.701762548850138,4.1272741448059564,0.6982604083464958,0.6215275030839477,0.15811554131873792
3,1134,0,1,0,0,0,0,0,0,0,0,0,1,-0.5222089703346829,1.5887851914369922,-1.5151627111668018,-0.4654792156753613,-0.48681548183762413,-0.2996849863283457
1,5723,0,0,0,1,0,0,0,0,1,0,0,0,1.2551533597812239,-0.7851785381790236,0.22097170605558533,1.3556400432901408,1.2935149821308842,1.2167792615026192
4,1743,0,1,0,0,0,1,0,0,0,0,0,0,-0.6685799857559931,-1.6669364948935486,0.22097170605558533,-0.5720813186391956,-0.5304510324250874,-0.7288729809974872
3,5167,0,0,0,1,0,1,0,0,0,0,0,0,0.2305562518320542,0.16440695366738364,0.22097170605558533,0.41398813377627164,0.35971419955916717,0.4156283381202229
3,689,0,0,0,1,0,0,0,0,0,1,0,0,-0.961322016598613,-1.8704191002892054,0.6550053103611821,-0.9984897304945324,-1.0366234192396635,-1.200979775133542
6,3746,0,0,0,0,1,0,0,0,0,0,0,1,0.209646106771867,-0.9208336084427982,1.089038914666779,0.4406386595172304,0.473166631086572,0.3440970056753656
2,926,0,0,0,0,1,0,0,1,0,0,0,0,-0.794040856117116,1.1139924455137908,-0.6470955025556082,-0.8474700846291006,-0.8620812168898095,-0.7431792474864584
1,4163,0,0,0,0,1,0,0,0,1,0,0,0,0.2723765419524285,0.7748547698543594,-0.6470955025556082,0.41398813377627164,0.4295310804991087,0.5300784700319939
1,480,0,0,0,0,1,0,0,0,0,0,1,0,-1.0031423067189873,1.1139924455137908,-0.6470955025556082,-1.211693936422201,-1.2198927317070098,-1.1151421761997142
4,3283,0,1,0,0,0,0,0,0,1,0,0,0,0.000544656169995638,0.9783373752500212,1.1324422750973393,0.03199726482253162,0.09790089603438588,0.1867280742966807
1,6632,1,0,0,0,0,0,0,0,0,1,0,0,2.3215707578507683,1.9279228670964237,-0.6470955025556082,1.7998154723061168,1.7124162677705337,2.0751552508409024
2,644,1,0,0,0,0,1,0,0,0,0,0,0,-0.8358611462374902,2.2670605427558552,-1.081129106861205,-0.9807227133338937,-0.9231709877122586,-0.7288729809974872
3,872,0,0,0,1,0,0,1,0,0,0,0,0,-1.0240524517791745,0.5713721644587024,0.22097170605558533,-1.2472279707434792,-1.2635282822944731,-1.200979775133542
0,1138,1,0,0,0,0,0,0,0,0,1,0,0,-0.20855679443187597,0.23223448879927092,3.6932405405003594,-0.15455641536417833,-0.1900937378428729,-0.14231605494966082
6,1435,0,0,1,0,0,0,0,0,0,0,1,0,-0.5640292604550573,0.3000620239311582,-1.9491963154723986,-0.5010132499966394,-0.46063415148514586,-0.4427476512180596
4,7190,0,0,0,1,0,0,0,0,0,0,0,1,1.6106258258044057,-0.649523467915254,1.5230725189723757,1.6576793350210044,1.5291469553031873,1.5029045912820467
1,4088,0,0,0,1,0,0,0,0,0,1,0,0,0.4187475573737384,0.8426823049862467,1.5230725189723757,0.547240762481064,0.4993479614390495,0.644528601943765
7,2442,0,0,1,0,0,0,0,0,1,0,0,0,-0.5012988252744958,0.028751883403609117,-0.6470955025556082,-0.4032946556131244,-0.347181719957741,-0.37121631877320294
2,558,0,0,0,1,0,0,0,0,0,1,0,0,-1.0240524517791745,0.7070272347224722,0.22097170605558533,-1.2561114793237986,-1.2722553924119657,-1.200979775133542
4,555,0,0,1,0,0,0,0,0,0,0,1,0,-0.961322016598613,0.16440695366738364,-0.6470955025556082,-1.0962083248780474,-1.0540776394746485,-1.0579171102438287
5,6166,0,0,0,0,1,0,0,0,0,1,0,0,0.5023881376144871,-1.802591565157318,1.089038914666779,0.769328476989052,0.804796815551294,0.544384736520965
1,1970,0,0,0,0,1,0,0,0,0,1,0,0,-0.16673650431150167,0.7748547698543594,-0.21306189825001146,-0.08348834672162209,-0.05045997596298975,0.029359142917995795
5,9050,0,0,0,1,0,0,1,0,0,0,0,0,0.4187475573737384,0.6391996995905898,1.089038914666779,0.5383572539007446,0.5080750715565427,0.6159160689658222
3,581,0,1,0,0,0,0,0,0,0,0,0,1,-0.8567712912976773,1.0461649103819037,-0.6470955025556082,-1.0073732390748524,-0.9668065382997219,-0.8862419123761721
4,8451,0,0,1,0,0,0,0,0,1,0,0,0,0.5442084277348613,0.36788955906304066,-1.081129106861205,0.6804933911858572,0.6913443840238892,0.7446724673665638
3,7370,0,0,1,0,0,0,1,0,0,0,0,0,0.4187475573737384,-0.3103857922558224,0.22097170605558533,0.6005418139629816,0.6128003929664552,0.5729972694989077
3,6271,0,0,0,1,0,0,0,1,0,0,0,0,0.43965770243392555,-1.9382466354210928,0.22097170605558533,0.7604449684087328,0.6738901637889034,0.45854713758713667
4,630,0,0,0,1,0,0,0,0,0,1,0,0,-1.0449625968393617,0.43571709419492793,1.089038914666779,-1.2827620050647572,-1.315890942999429,-1.2582048410894275
4,3287,0,0,1,0,0,1,0,0,0,0,0,0,-0.20855679443187597,0.5035446293268152,-0.21306189825001146,-0.08348834672162209,-0.05045997596298975,0.0007466099400530279
1,6344,0,1,0,0,0,1,0,0,0,0,0,0,0.8369504585774812,0.3000620239311582,3.259206936194763,0.9025811056938452,0.8397052560212649,0.9163476652342204
4,7526,0,0,1,0,0,0,0,1,0,0,0,0,0.4187475573737384,0.09657941853549638,-0.21306189825001146,0.6005418139629816,0.5691648423789911,0.6016098024768506
2,1392,0,0,0,0,1,0,0,0,1,0,0,0,-0.5431191153948701,0.7070272347224722,0.6550053103611821,-0.5276637757375983,-0.48681548183762413,-0.4284413847290879
3,2315,0,0,1,0,0,0,0,0,0,0,1,0,-0.18764664937168882,0.23223448879927092,0.6550053103611821,-0.003536769498745714,-0.033005755728003974,0.015052876429024094
3,6478,0,0,1,0,0,0,0,0,1,0,0,0,0.8578606036376684,-0.03907565172827333,-0.6470955025556082,0.9914161914970402,0.9531576875486697,0.9735727311901059
4,1203,0,0,0,0,1,0,0,0,1,0,0,0,-0.6894901308161803,-0.8530060733109109,0.8286187520834202,-0.6253823701211124,-0.5740865830125508,-0.6859541815305727
3,606,0,0,1,0,0,1,0,0,0,0,0,0,-1.0449625968393617,-1.531281424629774,-0.6470955025556082,-1.211693936422201,-1.1588029608845607,-1.3297361735342847
2,923,0,0,0,1,0,0,0,0,1,0,0,0,-0.8149510011773031,0.5713721644587024,0.6550053103611821,-0.8563535932094206,-0.8882625472422878,-0.8147105799313149
3,1436,0,0,0,1,0,0,0,1,0,0,0,0,-0.6267596956356187,-0.5816959327833666,0.22097170605558533,-0.5631978100588764,-0.5217239223075949,-0.6001165825967445
2,579,0,0,0,1,0,0,1,0,0,0,0,0,-0.9822321616588001,-0.9208336084427982,0.6550053103611821,-1.1583928849402843,-1.106440300179605,-1.2152860416225137
3,1602,1,0,0,0,0,0,0,1,0,0,0,0,-0.6058495505754316,-3.701762548850138,1.5230725189723757,-0.3499936041312076,-0.3908172705452043,-0.7860980469533722
1,10293,0,0,0,0,1,0,1,0,0,0,0,0,1.6942664060451544,0.5713721644587024,1.089038914666779,1.4711256548342944,1.5291469553031873,1.6030484567048469
4,5167,0,0,0,1,0,0,1,0,0,0,0,0,0.2305562518320542,0.09657941853549638,0.6550053103611821,0.4406386595172304,0.37716841979415217,0.4299346046091939
2,3285,1,0,0,0,0,0,0,0,0,1,0,0,0.29328668701261545,4.505369202108111,-1.9491963154723986,0.2807355050714785,0.20262621744429823,0.8162037998114217
1,3604,0,0,0,1,0,0,0,0,0,0,1,0,0.62784900797561,0.7748547698543594,0.6550053103611821,0.769328476989052,0.6913443840238892,0.8448163327893637
2,486,0,1,0,0,0,0,0,0,0,0,1,0,-0.9195017264782388,0.910509840118134,-0.21306189825001146,-1.087324816297728,-1.0366234192396635,-0.9720795113100005
6,907,0,0,1,0,0,0,0,0,0,1,0,0,-1.0240524517791745,0.3000620239311582,-1.5151627111668018,-1.1939269192615625,-1.202438511472024,-1.1723672421555993
4,6504,0,0,0,1,0,0,0,0,0,0,1,0,0.8787707486978555,-1.5991089597616612,1.089038914666779,1.142435837362472,1.0666101190760746,0.8734288657673072
2,9926,0,0,0,1,0,0,0,1,0,0,0,0,1.5478953906238442,0.7070272347224722,0.22097170605558533,1.4355916205130164,1.3807860833058117,1.53151712425999
4,2297,0,0,0,1,0,0,1,0,0,0,0,0,-0.4594785351541217,0.3000620239311582,0.22097170605558533,-0.3411100955508883,-0.3820901604277118,-0.3282975193062885
4,3266,0,0,0,1,0,0,0,0,1,0,0,0,0.0214548012301828,0.36788955906304066,-0.6470955025556082,0.19190041926828358,0.13280933650435667,0.21534060727462348
4,506,0,1,0,0,0,0,0,0,0,0,0,1,-1.0449625968393617,1.2496475157775655,-2.383229919777995,-1.2827620050647572,-1.280982502529459,-1.1723672421555993
4,9959,0,0,0,1,0,0,0,0,0,0,1,0,1.5897156807442185,-0.03907565172827333,0.6550053103611821,1.5333102148965314,1.4593300743632456,1.5029045912820467
3,768,0,0,1,0,0,0,1,0,0,0,0,0,-0.8985915814180516,-1.1243162138384553,0.6550053103611821,-0.9718392047535743,-0.9231709877122586,-1.0579171102438287
3,5723,0,0,0,0,1,0,0,0,1,0,0,0,0.4187475573737384,0.910509840118134,0.22097170605558533,0.5827747968023421,0.4993479614390495,0.6731411349217071
3,9741,0,1,0,0,0,0,0,0,1,0,0,0,1.4851649554432826,1.3174750509094528,-0.21306189825001146,1.3112225003885432,1.2586065416609136,1.4885983247930756
3,811,0,0,1,0,0,0,1,0,0,0,0,0,-0.8985915814180516,0.6391996995905898,-0.6470955025556082,-1.05179078197645,-0.9929878686522001,-0.9577732448210288
1,3773,0,1,0,0,0,1,0,0,0,0,0,0,0.4605678474941127,-1.9382466354210928,3.259206936194763,0.7160274255071353,0.743707044728845,0.4728534040761084
4,698,0,1,0,0,0,0,0,0,0,1,0,0,-1.0240524517791745,1.5209576563051097,0.6550053103611821,-1.2916455136450766,-1.298436722764444,-1.1580609756666282
1,3987,0,0,0,0,1,0,0,0,0,0,1,0,0.690579443156171,-1.802591565157318,2.3911397275835693,0.9914161914970402,0.9444305774311772,0.7160599343886216
3,951,0,0,0,1,0,0,1,0,0,0,0,0,-0.8567712912976773,-1.1243162138384553,1.5230725189723757,-0.86523710178974,-0.8882625472422878,-0.9863857777989715
1,9435,0,0,0,1,0,0,0,0,0,0,0,1,2.5724924985730135,-0.9208336084427982,0.6550053103611821,2.1462723069385787,2.0789548927052257,1.9607051189291311
5,1007,0,0,1,0,0,0,0,0,1,0,0,0,-0.8149510011773031,0.5035446293268152,-1.081129106861205,-0.8741206103700593,-0.853354106772317,-0.8147105799313149
4,7528,0,0,0,0,1,0,1,0,0,0,0,0,0.4187475573737384,0.36788955906304066,-1.9491963154723986,0.547240762481064,0.5691648423789911,0.6159160689658222
3,628,0,0,1,0,0,0,0,0,0,1,0,0,-1.0240524517791745,0.09657941853549638,-1.081129106861205,-1.2028104278418819,-1.2111656215895172,-1.200979775133542
1,4556,0,0,1,0,0,0,0,0,1,0,0,0,0.43965770243392555,-1.6669364948935486,1.089038914666779,0.7160274255071353,0.7349799346113525,0.5014659370540512
3,15579,0,0,1,0,0,0,1,0,0,0,0,0,1.631535970864593,0.6391996995905898,-0.6470955025556082,1.524426706316212,1.581509616008143,1.6602735226607324
1,3599,0,0,0,1,0,0,1,0,0,0,0,0,0.209646106771867,0.3000620239311582,1.089038914666779,0.4051046251959523,0.35971419955916717,0.4299346046091939
3,6096,0,0,0,0,1,0,0,0,1,0,0,0,0.5860287178552357,0.9783373752500212,1.089038914666779,0.707143916926816,0.6128003929664552,0.8018975333224493
2,3145,1,0,0,0,0,0,0,0,1,0,0,0,0.209646106771867,2.6061982184152868,-0.6470955025556082,0.3251530479730759,0.2549888781492548,0.6302223354547933
1,8444,0,0,0,0,1,0,0,0,0,1,0,0,1.4851649554432826,-1.056488678706568,0.6550053103611821,1.4178246033523776,1.4767842945982306,1.288310593947477
3,776,0,0,1,0,0,0,0,1,0,0,0,0,-1.0449625968393617,0.23223448879927092,-1.081129106861205,-1.2649949879041187,-1.2897096126469514,-1.2582048410894275
2,4010,0,0,0,1,0,0,0,1,0,0,0,0,0.2723765419524285,-2.00607417055298,1.089038914666779,0.6716098826055378,0.5517106221440061,0.3440970056753656
3,875,0,0,1,0,0,0,0,1,0,0,0,0,-0.9195017264782388,-0.5138683976514794,-0.21306189825001146,-1.0073732390748524,-0.9755336484172143,-1.043610843754857
2,3838,0,0,0,0,1,0,0,0,0,1,0,0,0.2723765419524285,-1.6669364948935486,1.5230725189723757,0.5294737453204253,0.5691648423789911,0.32979073918639457
2,4432,0,1,0,0,0,0,0,0,0,1,0,0,0.43965770243392555,0.910509840118134,1.089038914666779,0.5650077796417035,0.5866190626139769,0.7017536678996505
1,4583,0,0,0,0,1,0,0,0,0,0,0,1,0.9205910388182298,0.3000620239311582,0.22097170605558533,0.9647656657560821,1.0491558988410896,1.0594103301239348
3,11540,0,0,0,1,0,0,0,0,0,1,0,0,1.4851649554432826,0.36788955906304066,0.6550053103611821,1.4089410947720582,1.3458776428358408,1.4456795253261612
7,1020,0,0,0,1,0,0,0,0,1,0,0,0,-1.0031423067189873,0.16440695366738364,1.089038914666779,-1.176159902100923,-1.1937114013545316,-1.1723672421555993
2,15499,0,0,0,1,0,0,0,0,0,0,1,0,2.802504094235073,-1.531281424629774,0.6550053103611821,2.3861270386072055,2.2884055355250505,2.0751552508409024
5,2062,0,0,0,0,1,0,1,0,0,0,0,0,-0.6058495505754316,-1.1921437489703424,0.22097170605558533,-0.483246232836,-0.46063415148514586,-0.6001165825967445
3,9234,0,0,1,0,0,0,0,0,0,0,1,0,1.4851649554432826,0.5713721644587024,-0.6470955025556082,1.4089410947720582,1.3371505327183475,1.4742920583041046
1,4368,0,0,1,0,0,0,0,0,0,1,0,0,0.8369504585774812,-0.44604086251959213,-0.21306189825001146,1.0358337343986384,0.9357034673136839,0.9306539317231927
3,2738,0,0,1,0,0,0,0,0,0,1,0,0,-0.06218577901056585,0.16440695366738364,-0.6470955025556082,0.11194884204540799,0.13280933650435667,0.14380927482976688
6,498,0,1,0,0,0,0,1,0,0,0,0,0,-1.1495133221402973,-0.24255825712393514,1.9571061232779725,-1.5137332281530647,-1.4729789251142977,-1.5157176378909125
3,3338,0,0,0,1,0,0,0,0,0,0,1,0,0.209646106771867,-0.37821332738770486,1.9571061232779725,0.4051046251959523,0.3422599793241814,0.32979073918639457
3,3919,0,1,0,0,0,0,0,0,0,1,0,0,0.209646106771867,1.5209576563051097,0.22097170605558533,0.33403655655339604,0.2898973186192256,0.5157722035430222
5,18614,0,0,1,0,0,0,0,1,0,0,0,0,1.4433446653229085,-0.44604086251959213,0.22097170605558533,1.4444751290933364,1.4331487440107673,1.3741481928813046
3,1050,0,0,1,0,0,1,0,0,0,0,0,0,-0.8985915814180516,-0.44604086251959213,-0.6470955025556082,-0.9718392047535743,-0.9406252079472436,-1.0006920442879432
3,449,0,0,1,0,0,0,0,0,0,0,1,0,-1.0031423067189873,0.16440695366738364,-0.21306189825001146,-1.2205774450025204,-1.1588029608845607,-1.1723672421555993
5,10333,0,0,1,0,0,0,1,0,0,0,0,0,0.6069388629154229,-0.5816959327833666,-0.6470955025556082,0.8226295284709696,0.8397052560212649,0.758978733855536
7,886,0,0,1,0,0,0,0,1,0,0,0,0,-1.0449625968393617,0.16440695366738364,0.22097170605558533,-1.3182960393860355,-1.2548011721769807,-1.2725111075783992
3,6955,0,0,1,0,0,0,0,0,1,0,0,0,0.5023881376144871,-0.8530060733109109,-0.21306189825001146,0.7337944426677739,0.7698883750813232,0.644528601943765
6,11923,0,0,0,0,1,1,0,0,0,0,0,0,0.43965770243392555,1.4531301211732224,-0.6470955025556082,0.520590236740106,0.5429835120265135,0.7303662008775926
1,8316,0,0,0,1,0,0,0,0,1,0,0,0,1.4642548103830957,-0.7173510030471364,0.22097170605558533,1.4711256548342944,1.389513193423304,1.3312293934143902
6,878,0,0,0,0,1,0,0,0,0,1,0,0,-1.0449625968393617,1.1139924455137908,-0.21306189825001146,-1.2649949879041187,-1.280982502529459,-1.1723672421555993
2,900,0,0,0,1,0,0,0,0,1,0,0,0,-0.8358611462374902,0.7070272347224722,1.089038914666779,-0.9185381532716568,-0.9406252079472436,-0.8576293793982294
0,3172,0,0,0,1,0,0,0,0,0,1,0,0,0.4814779925542999,-0.44604086251959213,1.089038914666779,0.6449593568645791,0.6738901637889034,0.6016098024768506
3,767,0,0,1,0,0,0,1,0,0,0,0,0,-0.940411871538426,0.16440695366738364,-1.081129106861205,-1.0784413077174086,-1.0453505293571559,-1.043610843754857
